time,accelerometer-x,accelerometer-y,accelerometer-z,gyro-x,gyro-y,gyro-z
0.0,1.0609937,9.350157,-0.37601808,-0.0628506,-0.26738137,-0.09161274#
208.0,1.7459693,9.045989,-0.07185059,-0.0628506,-0.03834952,-0.036218993#
311.0,1.4705421,9.093889,-0.0047900393,-0.066046394,0.03089267,-0.11611383#
414.0,2.0812721,9.13221,0.7209009,-0.13848437,0.068176925,-0.08841695#
517.0,1.3651612,8.725057,1.2334352,-0.21624869,0.08735169,0.3355583#
622.0,2.0405567,9.0076685,2.179468,-0.5336975,0.056459017,0.10759171#
728.0,1.719624,7.94907,1.8058448,-0.29188246,0.3110572,-0.04580637#
832.0,2.1818628,7.7454934,2.44771,-0.21624869,0.21837921,0.112918034#
937.0,2.4932153,7.0126176,3.0752053,0.1438107,0.20133498,0.0063915867#
1041.0,3.7697608,8.104747,2.6297317,0.624245,0.85327685,-0.06924219#
1145.0,2.5818312,11.941567,3.0368848,-0.0053263223,1.1632688,0.16298546#
1251.0,-0.58677983,7.805369,-1.1280543,-0.037284255,-0.16298546,-0.18642128#
1354.0,-0.031135255,8.061636,-0.9580079,0.70840085,0.13741912,0.029827405#
1460.0,1.5998731,8.5119,-1.1975098,0.79894835,-0.5475459,0.30253512#
1565.0,2.5459058,9.019644,-1.1400293,0.773382,-0.49534798,-0.35260254#
1669.0,0.5963599,9.15616,-1.2957057,0.07137272,-1.7768611,-0.2759035#
1774.0,2.5890162,11.527229,-3.7122805,0.6540724,-0.330232,0.5219796#
1877.0,-0.4143384,13.673167,-2.6441016,-1.3891048,-0.4878911,1.401888#
1981.0,3.0416749,8.650811,-0.7041358,-1.3795174,0.24074976,0.61572284#
2086.0,3.2117214,5.252278,0.78556645,-0.48363006,0.50387007,0.2130529#
2191.0,3.8104763,5.199588,2.1243825,0.34834146,0.53263223,-0.61678815#
2294.0,1.8369801,11.467354,5.2905984,0.027696876,0.9938917,-0.07243799#
2399.0,5.886958,12.044554,-0.4239185,0.5336975,0.9108011,-0.5763081#
2503.0,1.2478052,12.85886,-0.9436377,1.2548815,0.6040049,-0.21731395#
2607.0,1.2621753,6.7563505,-2.088457,0.83516735,-0.49002165,-0.07350325#
2711.0,1.5016773,7.795789,-2.1339624,0.83516735,-0.49002165,-0.07350325#
2817.0,2.8692336,9.144185,-1.7747096,0.099069595,-1.6160061,-0.3834952#
2923.0,2.6560767,11.59908,0.24908204,0.67324716,-0.43782368,0.28016454#
3026.0,1.3220508,14.712605,-4.5696974,-1.4072144,-0.2876214,1.5776566#
3129.0,2.4908204,7.5299416,-0.19878663,-1.087635,0.58483016,0.61891866#
3233.0,2.9506643,5.144502,0.34488282,-0.3121225,0.92038846,0.4165184#
3339.0,3.1159205,4.679868,2.2129982,0.628506,0.5581986,-0.5049353#
3442.0,1.9926564,13.701907,5.613926,0.008522116,0.36005938,0.0053263223#
3544.0,3.391348,11.038646,-1.0633887,0.23861924,0.80107886,-0.70200926#
3649.0,-0.46463382,13.701907,-1.4849122,1.1845741,0.053263225,-0.350472#
3752.0,2.1124072,9.659114,-2.193838,0.69348717,-0.9683254,-0.029827405#
3854.0,1.4705421,6.74198,-0.89573735,0.6775082,-0.6423545,-0.5763081#
3957.0,2.071692,8.832832,-1.2837305,0.05752428,-1.4317155,-0.43249738#
4063.0,4.239185,11.151212,-3.7027004,0.8767126,-0.15339808,0.40906155#
4165.0,0.2706372,13.716277,-3.3051271,-1.5190672,-0.7488809,1.526524#
4268.0,3.3362625,8.638836,-0.5484595,-1.1771172,0.50813115,0.65513766#
4371.0,2.1483326,5.6354814,0.6322852,-0.42290998,0.8309063,0.479369#
4473.0,4.3301954,4.3445654,1.6501685,0.5422196,0.7286409,-0.85327685#
4576.0,1.1711646,12.988192,4.5409575,-0.058589544,1.4072144,0.036218993#
4678.0,3.410508,10.538086,-0.16286133,-0.025566347,0.39095205,-0.45593318#
4781.0,-0.9148975,10.090218,-1.6860938,0.62104917,-0.15339808,-0.6892261#
4883.0,1.2837305,7.565867,-2.1291726,0.53476274,-1.2538162,0.002130529#
4986.0,1.2525953,7.3790555,-0.28740236,0.7339672,-0.7414241,-0.49321744#
5089.0,0.77359134,8.8951025,-0.6227051,-0.04474111,-1.3837786,-0.49428272#
5192.0,2.680027,12.616963,-1.1088941,0.793622,-0.1107875,0.34088463#
5296.0,0.44547364,13.747413,-5.005591,-1.2772521,-0.08628642,1.3038837#
5398.0,2.7015822,8.830438,-0.7568262,-1.1014835,0.55606806,0.737163#
5501.0,2.2561085,5.362449,0.49337405,-0.30466563,1.0982877,0.4048005#
5605.0,2.7159522,4.854705,1.5807129,0.34301516,0.67005134,-0.5816344#
5709.0,1.4705421,10.844649,1.4106666,0.2514024,1.2389026,-0.14913702#
5813.0,2.675237,14.602435,0.89573735,-0.700944,-0.06924219,0.022370555#
5915.0,1.6046631,14.6982355,1.2022998,0.19068234,0.2428803,-0.45912898#
6017.0,-0.51732427,6.600674,-1.0274634,0.51984906,-1.2921658,0.11504856#
6118.0,1.7890797,7.8676395,-0.20357667,0.5400891,-1.0482203,-0.7073356#
6220.0,0.60833496,9.424402,-1.0202783,0.47404268,-1.1984226,-0.93849796#
6322.0,7.9562554,8.830438,-0.06706055,0.8330368,0.094808534,0.86499476#
6424.0,-3.7338357,16.338823,-5.455855,-2.066613,-1.8354506,1.1611383#
